gene	time1	time2	time3	time4	time5	time6	time7	time8	time9	time10
F9	18.059109	18.018865	18.721635	17.872328	18.531604	18.651718	18.964331	18.456265	17.647622	17.963728
F9	18.059109	17.916175	18.495439	17.988426	18.68348	18.780121	19.071407	18.774563	17.768795	17.963728
F9	18.120331	17.916175	18.835556	17.928578	18.531604	18.651718	19.071407	18.663635	17.706583	17.963728
F9	18.190249	17.722311	18.595844	17.763121	18.457575	18.651718	19.071407	18.774563	17.647622	18.191187
F9	18.059109	17.605197	18.495439	17.788379	18.457575	18.561132	18.964331	18.663635	17.839791	18.253521
F9	18.190249	17.722311	18.595844	17.824192	18.531604	18.561132	19.071407	18.713288	17.768795	18.191187
F9	18.190249	17.986133	18.595844	17.872328	18.271968	18.469465	18.964331	18.663635	17.647622	18.191187
F9	18.059109	17.722311	18.495439	17.788379	18.157412	18.561132	19.071407	18.774563	17.839791	18.191187
F9	18.120331	17.767743	18.495439	17.872328	18.207246	18.561132	19.071407	18.774563	17.915073	18.351584
F9	18.120331	17.81129	18.495439	17.872328	18.391272	18.561132	18.964331	18.713288	17.706583	18.253521
F10	16.314325	16.720612	15.812831	15.813154	16.59337	15.90003	16.432337	16.763472	16.170065	16.800624
F10	16.249127	17.118972	15.88505	15.600658	16.59337	15.90003	16.291824	16.601929	16.230678	16.611629
F10	16.82623	16.667286	16.522034	16.078437	17.054045	16.655492	16.577011	16.541412	16.230678	16.901396
F10	16.48956	16.772366	15.718632	15.813154	16.680455	16.145625	16.200819	16.541412	16.286942	16.553575
F10	16.61806	16.82901	15.622039	16.27031	16.341237	16.001005	16.577011	16.601929	16.093377	16.700975
F10	16.48956	16.667286	15.812831	16.209476	16.818445	16.145625	16.432337	16.475803	16.286942	16.553575
F10	16.48956	16.427559	15.88505	16.542995	16.96107	16.400179	16.432337	16.475803	16.230678	16.397896
F10	16.402754	16.288609	16.046394	16.141069	16.341237	16.191629	16.200819	16.389346	15.870185	16.465332
F10	16.249127	16.288609	16.522034	16.078437	16.59337	16.257277	16.432337	16.655835	16.170065	16.611629
F10	16.402754	16.288609	15.965814	16.209476	16.756872	16.320754	16.500349	16.475803	16.170065	16.700975
F10	16.402754	16.151661	15.718632	15.813154	16.680455	16.08095	16.371266	16.541412	16.093377	16.700975
F10	16.553979	16.219404	15.622039	16.27031	16.477321	16.257277	16.291824	16.655835	16.093377	16.74373
F10	16.402754	16.551864	15.718632	15.870678	16.341237	16.191629	16.432337	16.475803	16.093377	16.611629
F10	16.48956	15.890636	15.718632	15.936925	16.477321	16.08095	16.577011	16.655835	16.019794	16.465332
F10	16.402754	16.288609	15.965814	15.460715	16.341237	16.145625	16.200819	16.601929	16.093377	16.553575
F10	16.48956	16.075963	15.812831	15.870678	16.59337	16.145625	16.686825	16.655835	16.170065	16.611629
F10	16.314325	16.075963	15.812831	15.600658	16.818445	16.001005	16.060466	16.475803	16.170065	16.553575
F10	16.087633	16.482906	15.88505	16.141069	16.158705	16.191629	16.291824	16.541412	16.019794	16.852131
F10	16.185775	16.288609	15.88505	16.4866	16.680455	16.400179	16.371266	16.541412	16.170065	16.74373
F10	16.142352	16.219404	15.88505	16.141069	16.341237	16.08095	16.291824	16.475803	16.170065	16.74373
F10	16.249127	16.551864	16.123757	16.429919	16.59337	16.191629	16.500349	16.389346	16.093377	16.648245
F10	16.48956	16.482906	15.812831	16.337505	16.680455	16.191629	16.371266	16.475803	16.019794	16.465332
F10	16.314325	16.075963	15.718632	16.337505	16.59337	16.001005	16.577011	16.278515	15.957592	16.939801
F10	16.249127	15.890636	15.88505	16.337505	16.818445	16.001005	16.686825	16.278515	16.230678	16.553575
F10	16.48956	16.075963	15.965814	16.209476	16.88974	16.145625	16.914506	16.541412	16.170065	16.465332
F10	16.185775	15.760173	15.812831	15.813154	16.680455	16.08095	16.914506	16.278515	16.093377	16.700975
F10	16.185775	15.760173	15.622039	15.813154	16.087986	15.718356	16.432337	16.601929	16.093377	16.553575
F10	16.314325	16.151661	15.812831	16.382858	16.756872	16.08095	16.686825	16.389346	16.170065	16.518202
F10	16.314325	15.760173	15.965814	15.936925	16.818445	16.145625	16.432337	16.475803	16.230678	16.518202
F10	16.314325	16.075963	15.812831	15.936925	16.477321	15.90003	16.432337	16.601929	16.170065	16.939801
F10	16.142352	15.760173	15.622039	15.756247	16.087986	16.001005	16.144323	16.278515	16.286942	16.611629
F10	16.314325	15.760173	15.965814	16.078437	16.59337	16.001005	16.432337	16.541412	16.093377	16.465332
F10	16.402754	15.760173	16.046394	16.078437	16.680455	15.90003	16.371266	16.475803	16.019794	16.465332
F10	16.142352	15.760173	15.965814	16.078437	16.680455	16.001005	16.060466	16.389346	16.286942	16.611629
F11	18.678283	18.018865	17.902751	17.763121	18.271968	17.73708	18.068266	18.00579	17.706583	18.013589
F11	18.589529	18.171508	17.864695	17.872328	18.207246	17.822574	18.449656	18.00579	17.839791	18.126018
F11	18.589529	18.116642	17.713474	17.763121	18.34078	17.917589	18.119507	18.127938	17.839791	18.191187
F11	18.678283	18.116642	17.820845	17.872328	18.457575	17.664425	18.173747	18.127938	17.839791	18.126018
F11	18.678283	18.286431	17.949042	17.824192	18.271968	17.772706	18.173747	18.294218	17.915073	18.191187
F11	18.678283	18.071704	17.820845	17.788379	18.457575	17.994336	17.956042	18.127938	17.768795	18.126018
F11	18.678283	18.071704	17.820845	17.988426	18.391272	17.628318	18.068266	18.294218	17.768795	18.191187
F11	18.678283	18.071704	17.820845	17.788379	18.271968	17.861407	18.068266	18.00579	17.647622	18.013589
F11	18.678283	18.071704	17.764004	17.655449	18.457575	17.861407	18.002707	18.00579	17.411154	18.013589
F11	18.678283	18.227896	17.764004	17.788379	18.207246	17.772706	17.956042	18.00579	17.363914	18.075174
F11	18.589529	18.171508	17.949042	17.872328	18.457575	17.917589	17.895631	18.127938	17.586577	18.013589
F11	18.589529	18.286431	17.713474	17.788379	18.391272	17.917589	17.895631	18.00579	17.706583	18.253521
F11	18.678283	18.227896	17.764004	17.824192	18.457575	18.060958	18.068266	18.201263	17.768795	18.075174
F11	18.678283	18.286431	17.902751	17.928578	18.34078	17.917589	17.956042	18.00579	17.768795	18.075174
F11	18.678283	18.227896	17.820845	17.735242	18.457575	17.994336	18.002707	18.294218	17.768795	18.013589
F11	18.678283	18.286431	17.764004	17.655449	18.457575	17.861407	17.956042	18.127938	17.768795	18.013589
F11	18.678283	18.337814	18.170014	17.788379	18.586887	17.917589	18.002707	18.353546	17.839791	18.253521
F11	18.495737	17.986133	17.864695	17.763121	18.157412	17.707209	18.002707	18.201263	17.768795	17.911503
F11	18.495737	18.071704	17.864695	17.788379	18.157412	17.596901	17.853708	18.127938	17.647622	17.858391
F11	18.407859	18.018865	17.949042	17.763121	18.102196	17.596901	17.853708	18.127938	17.647622	17.911503
F11	18.495737	18.116642	17.820845	17.872328	18.271968	17.707209	17.690298	18.00579	17.647622	18.075174
F11	18.495737	18.227896	17.864695	17.928578	18.34078	17.73708	17.809087	18.294218	17.647622	18.013589
F11	18.678283	18.018865	17.949042	17.872328	18.391272	17.664425	17.536008	18.00579	17.706583	17.963728
F11	18.407859	18.018865	17.820845	17.763121	18.271968	17.628318	17.895631	18.201263	17.768795	18.075174
F11	18.495737	17.986133	17.949042	17.735242	18.34078	17.822574	17.650048	18.127938	17.586577	18.075174
F11	18.495737	18.071704	17.713474	17.735242	18.102196	17.628318	17.763303	17.811003	17.586577	18.351584
F11	18.407859	18.286431	17.668627	17.695772	18.102196	17.73708	17.144147	18.127938	17.529219	18.075174
F11	18.407859	18.116642	17.559971	17.735242	18.207246	17.772706	17.650048	17.811003	17.363914	17.858391
F11	18.407859	18.116642	17.605325	17.824192	18.391272	17.73708	17.809087	18.00579	17.529219	18.191187
F11	18.407859	18.171508	17.668627	17.695772	18.157412	17.73708	17.690298	17.811003	17.310928	17.726695
F11	18.495737	18.018865	17.668627	17.609199	18.531604	17.861407	17.809087	18.127938	17.529219	18.253521
F11	18.678283	18.018865	17.425187	17.763121	18.457575	17.822574	17.612545	18.00579	17.47192	17.726695
F11	18.589529	17.916175	17.668627	17.655449	18.34078	17.707209	17.724089	18.294218	17.768795	18.253521
F11	18.678283	17.916175	17.668627	17.788379	18.207246	17.707209	17.612545	18.127938	17.47192	18.013589
F12	16.61806	20.104712	19.390775	19.170408	19.314095	19.441883	19.657067	19.260821	18.792038	18.913273
F12	16.48956	19.967839	19.303538	19.170408	19.039332	19.27382	19.54021	19.110865	18.967617	18.632425
F12	16.553979	20.19242	19.25308	19.170408	19.314095	19.441883	19.657067	19.024985	18.792038	18.709331
F12	16.679238	20.19242	19.25308	19.170408	18.975521	19.27382	19.445561	19.024985	18.792038	18.815496
F12	16.82623	20.104712	19.390775	19.073579	19.151068	19.441883	19.54021	19.260821	18.792038	18.709331
F12	16.992753	19.967839	19.25308	19.170408	19.096432	19.441883	19.445561	19.444651	18.72043	18.632425
F12	16.992753	20.19242	19.303538	19.073579	19.096432	19.441883	19.54021	19.110865	18.610548	18.815496
F12	16.938333	20.104712	19.390775	19.285514	19.096432	19.441883	19.54021	19.444651	18.522747	18.815496
F12	17.048201	19.967839	19.25308	19.073579	19.039332	19.27382	19.54021	19.260821	18.72043	18.815496
F12	16.992753	20.104712	19.303538	19.285514	19.151068	19.441883	19.54021	19.260821	18.72043	18.632425
F12	17.048201	20.104712	19.25308	19.170408	19.096432	19.27382	19.54021	19.260821	18.72043	18.709331
F12	16.938333	19.967839	19.111418	19.170408	19.096432	19.584786	19.54021	19.110865	18.87103	18.632425
F12	16.938333	20.104712	19.25308	19.170408	19.151068	19.27382	19.54021	19.260821	18.792038	18.709331
F12	16.938333	19.967839	19.303538	19.285514	19.408407	19.441883	19.54021	19.444651	18.610548	18.709331
F12	17.048201	19.967839	19.25308	18.929797	19.039332	19.27382	19.445561	19.260821	18.87103	18.815496
F12	16.992753	19.967839	19.25308	19.073579	19.209513	19.441883	19.657067	19.110865	18.72043	18.632425
F12	16.89854	19.967839	19.182934	18.929797	19.096432	19.142824	19.445561	19.260821	18.72043	17.911503
F12	16.938333	19.967839	19.182934	19.073579	19.096432	19.27382	19.54021	19.260821	18.967617	18.815496
F12	17.134114	20.104712	19.524396	19.285514	19.151068	19.584786	19.54021	19.444651	19.17845	18.815496
F12	16.992753	20.104712	19.303538	19.073579	19.314095	19.441883	19.445561	19.260821	18.967617	18.815496
F12	17.18715	20.104712	19.303538	19.285514	19.408407	19.441883	19.657067	19.444651	18.967617	18.815496
F12	17.18715	19.967839	19.182934	19.073579	19.408407	19.27382	19.54021	19.260821	18.967617	18.709331
F12	17.261947	20.104712	19.25308	19.170408	19.209513	19.441883	19.54021	19.444651	18.967617	18.815496
F12	17.134114	20.104712	19.390775	19.170408	19.533402	19.441883	19.862169	19.444651	18.967617	19.014916
F12	17.226496	20.104712	19.182934	19.073579	19.314095	19.441883	19.54021	19.444651	19.17845	18.815496
F12	16.7796	19.967839	19.303538	18.801582	19.151068	19.441883	19.54021	19.444651	18.87103	18.709331
F12	16.7796	19.621327	19.111418	18.660219	18.975521	19.142824	19.445561	19.110865	18.87103	18.525475
F12	16.938333	19.967839	19.390775	19.170408	19.533402	19.441883	19.657067	19.444651	19.17845	18.815496
F12	16.7796	19.967839	19.111418	18.851674	19.096432	19.27382	19.445561	19.260821	18.967617	18.709331
F12	16.89854	19.967839	19.303538	19.073579	19.408407	19.584786	19.657067	19.444651	18.967617	18.913273
F12	16.89854	19.967839	19.25308	18.851674	19.151068	19.27382	19.445561	19.260821	18.87103	18.632425
F12	17.048201	19.967839	19.524396	19.073579	19.533402	19.441883	19.657067	19.444651	18.792038	18.815496
F12	16.938333	19.967839	19.111418	18.851674	19.209513	19.27382	19.445561	19.260821	18.792038	18.709331
F12	16.82623	20.104712	19.303538	19.285514	19.314095	19.142824	19.657067	19.444651	19.17845	18.709331
F13	18.807253	19.369557	19.524396	18.73665	19.408407	18.869469	18.685879	18.663635	18.236273	18.525475
F13	18.807253	19.369557	19.390775	18.801582	19.096432	18.869469	18.79471	18.607617	18.236273	18.709331
F13	18.807253	19.106201	19.390775	18.73665	19.408407	18.869469	18.685879	18.456265	18.236273	18.525475
F13	18.877039	19.280012	19.390775	18.660219	19.151068	18.869469	18.685879	18.607617	18.236273	18.525475
F13	18.980452	19.369557	19.524396	18.538301	19.533402	18.869469	18.685879	18.663635	18.355007	18.525475
F13	18.980452	19.369557	19.524396	18.660219	19.151068	18.780121	18.685879	18.607617	18.236273	18.709331
F13	18.877039	19.280012	19.390775	18.73665	19.314095	18.869469	18.685879	18.456265	18.236273	18.525475
F13	18.980452	19.280012	19.524396	18.73665	19.209513	18.980794	18.685879	18.663635	18.355007	18.709331
F13	18.980452	19.369557	19.390775	18.660219	19.408407	19.054957	18.685879	18.713288	18.447054	18.632425
F13	18.980452	19.280012	19.524396	18.929797	19.209513	18.980794	18.685879	18.713288	18.355007	18.525475
F13	18.980452	19.369557	19.390775	18.801582	18.271968	18.980794	18.685879	18.663635	18.355007	18.632425
F13	19.101202	19.369557	19.524396	18.929797	16.009541	18.980794	18.531488	18.713288	18.355007	18.709331
F13	18.980452	19.185055	19.390775	18.801582	19.096432	18.869469	18.685879	18.774563	18.355007	18.632425
F13	18.980452	19.369557	19.524396	18.801582	19.096432	18.780121	18.685879	18.663635	18.236273	18.525475
F13	18.980452	19.369557	19.524396	18.851674	19.096432	18.780121	18.685879	18.713288	18.355007	18.632425
F13	18.877039	19.369557	19.690709	18.801582	18.975521	18.869469	18.685879	18.713288	18.236273	18.709331
F13	18.877039	19.280012	19.390775	18.851674	19.039332	18.780121	18.685879	18.713288	18.236273	18.632425
F13	18.980452	19.185055	19.111418	18.538301	19.151068	18.869469	18.79471	18.607617	18.610548	18.709331
F13	18.980452	19.621327	19.303538	18.660219	19.408407	18.980794	18.865833	18.663635	18.522747	15.755527
F13	18.980452	19.280012	19.111418	18.73665	19.151068	18.980794	18.964331	19.110865	18.522747	18.632425
F13	18.980452	19.369557	19.111418	18.538301	19.209513	18.980794	18.865833	18.713288	18.522747	18.632425
F13	18.980452	19.280012	19.303538	18.73665	19.314095	18.980794	18.964331	18.607617	18.447054	18.632425
F13	19.101202	19.280012	19.390775	18.660219	19.314095	19.054957	18.79471	18.607617	18.447054	18.709331
F13	19.101202	19.280012	19.690709	18.538301	19.408407	19.054957	18.865833	18.663635	18.522747	18.913273
F13	18.980452	19.369557	19.303538	18.801582	19.151068	19.054957	18.79471	18.663635	18.447054	18.632425
F13	18.980452	19.280012	19.524396	18.851674	19.209513	19.142824	18.79471	18.663635	18.447054	18.632425
F13	19.101202	19.280012	19.390775	18.851674	19.039332	19.054957	18.79471	18.774563	18.522747	18.632425
F13	18.980452	19.280012	19.524396	18.801582	19.209513	18.980794	18.865833	18.607617	18.522747	18.525475
F13	18.980452	19.369557	19.390775	18.73665	19.151068	19.054957	18.865833	18.853645	18.610548	18.525475
F13	18.980452	19.369557	19.390775	18.73665	19.151068	18.869469	18.865833	18.663635	18.447054	18.525475
F13	18.877039	19.369557	19.303538	18.73665	19.096432	18.869469	18.865833	18.713288	18.447054	18.525475
F13	19.101202	19.369557	19.25308	18.73665	19.039332	18.869469	18.79471	18.713288	18.447054	18.709331
F13	18.980452	19.185055	19.25308	18.660219	18.975521	18.980794	18.865833	18.853645	18.447054	18.632425
F13	18.980452	19.280012	19.25308	18.73665	19.096432	18.980794	18.685879	18.663635	18.522747	18.632425
F14	16.142352	15.890636	16.312709	15.756247	16.087986	15.718356	16.060466	15.898387	15.870185	16.187673
F14	15.886621	16.219404	16.312709	15.756247	16.087986	16.001005	15.990604	15.783799	15.833994	15.984417
F14	16.185775	16.482906	15.965814	15.936925	15.895729	16.08095	16.060466	15.783799	15.957592	16.119098
F14	16.142352	16.288609	15.88505	15.698704	15.895729	15.718356	15.990604	15.783799	15.913342	16.119098
F14	15.960448	16.075963	16.123757	15.460715	15.733924	15.90003	15.925401	15.637866	15.783242	15.755527
F14	16.087633	15.760173	16.226231	15.813154	16.087986	15.90003	15.925401	15.783799	15.714487	15.908606
F14	16.142352	15.890636	16.123757	15.870678	15.733924	15.718356	15.990604	15.783799	15.957592	16.119098
F14	16.017783	16.151661	15.88505	15.813154	15.733924	15.90003	16.060466	15.783799	16.093377	16.119098
F14	16.017783	16.482906	16.312709	15.698704	15.895729	15.718356	15.69812	15.898387	15.714487	16.187673
F14	16.249127	16.551864	16.388214	15.698704	15.895729	15.718356	15.925401	15.783799	15.714487	16.055005
F14	16.142352	16.075963	15.965814	15.870678	16.087986	15.90003	15.925401	15.783799	15.619575	16.055005
F14	16.087633	16.075963	16.046394	15.870678	15.895729	15.718356	15.925401	15.783799	15.619575	16.267824
F14	16.087633	16.219404	15.812831	15.756247	15.895729	15.718356	15.990604	15.783799	15.783242	16.055005
F14	16.142352	16.075963	16.046394	15.756247	16.009541	15.718356	15.925401	15.783799	15.833994	15.908606
F14	16.142352	16.151661	15.88505	15.600658	16.087986	15.718356	16.060466	15.783799	15.957592	15.908606
F14	16.314325	16.288609	16.226231	15.756247	16.087986	15.718356	16.144323	15.783799	15.870185	15.755527
F14	16.087633	16.219404	16.046394	16.078437	16.244658	15.718356	15.925401	15.898387	15.833994	16.187673
F14	16.314325	15.890636	15.812831	15.600658	15.895729	15.718356	15.925401	15.637866	15.913342	16.335117
F14	16.087633	15.970505	16.312709	15.698704	15.733924	15.718356	15.990604	15.783799	15.870185	16.267824
F14	16.017783	15.890636	15.965814	15.870678	15.733924	15.718356	16.060466	15.783799	16.093377	16.187673
F14	16.087633	15.970505	15.88505	15.756247	15.895729	15.718356	15.834948	15.637866	15.913342	16.055005
F14	15.960448	15.890636	15.965814	15.698704	16.009541	15.718356	16.144323	15.898387	16.093377	16.119098
F14	15.960448	15.890636	16.312709	15.698704	15.895729	15.90003	15.69812	15.898387	15.783242	16.119098
F14	16.017783	15.760173	16.226231	15.600658	15.895729	15.718356	15.834948	15.783799	15.619575	16.055005
F14	16.142352	15.970505	16.388214	15.698704	16.158705	15.718356	15.990604	16.025077	15.957592	16.187673
F14	16.142352	15.890636	16.123757	15.600658	16.009541	15.718356	15.925401	15.959299	15.783242	16.119098
F14	16.087633	15.890636	15.812831	15.460715	15.895729	15.90003	15.834948	15.637866	15.870185	15.755527
